object,night,filter,source_file,output_file,bias_source,flat_source
HII 2927,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2927/20111113.066.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2927/20111113/20111113.066.fits.gz,night-specific,GLOBAL FALLBACK
HII 2927,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2927/20111113.067.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2927/20111113/20111113.067.fits.gz,night-specific,GLOBAL FALLBACK
HII 2927,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2927/20111113.072.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2927/20111113/20111113.072.fits.gz,night-specific,GLOBAL FALLBACK
HII 2927,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2927/20111113.073.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2927/20111113/20111113.073.fits.gz,night-specific,GLOBAL FALLBACK
HII 2927,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2927/20111113.079.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2927/20111113/20111113.079.fits.gz,night-specific,GLOBAL FALLBACK
HII 2927,20111113,open,/Volumes/starstuff/Frames/NURO_2011/sorted/HII 2927/20111113.080.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/HII 2927/20111113/20111113.080.fits.gz,night-specific,GLOBAL FALLBACK
JUPTIER,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/JUPTIER/20111116.058.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/JUPTIER/20111116/20111116.058.fits.gz,night-specific,GLOBAL FALLBACK
JUPTIER,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/JUPTIER/20111116.059.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/JUPTIER/20111116/20111116.059.fits.gz,night-specific,GLOBAL FALLBACK
M57,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/M57/20111116.053.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/M57/20111116/20111116.053.fits.gz,night-specific,GLOBAL FALLBACK
M57,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/M57/20111116.054.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/M57/20111116/20111116.054.fits.gz,night-specific,GLOBAL FALLBACK
M57,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/M57/20111116.055.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/M57/20111116/20111116.055.fits.gz,night-specific,GLOBAL FALLBACK
M57,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/M57/20111116.056.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/M57/20111116/20111116.056.fits.gz,night-specific,GLOBAL FALLBACK
M57,20111116,open,/Volumes/starstuff/Frames/NURO_2011/sorted/M57/20111116.057.fits.gz,/Volumes/starstuff/Frames/NURO_2011/calibrated/M57/20111116/20111116.057.fits.gz,night-specific,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.000.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.000.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.001.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.001.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.002.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.002.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.003.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.003.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.004.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.004.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.005.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.005.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.006.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.006.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.007.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.007.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.008.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.008.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.009.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.009.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.010.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.010.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.011.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.011.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.012.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.012.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.013.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.013.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.014.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.014.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.015.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.015.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.016.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.016.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.017.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.017.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.018.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.018.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.019.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.019.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.020.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.020.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.021.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.021.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.022.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.022.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.023.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.023.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
NO TARGET,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/NO TARGET/20110315.024.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/NO TARGET/20110315/20110315.024.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.270.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.270.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.271.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.271.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.272.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.272.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.273.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.273.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.274.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.274.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.275.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.275.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.276.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.276.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.277.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.277.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.278.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.278.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.279.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.279.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.280.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.280.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.281.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.281.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.282.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.282.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.283.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.283.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.284.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.284.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.285.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.285.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.286.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.286.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.287.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.287.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.288.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.288.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.289.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.289.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.290.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.290.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.291.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.291.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.292.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.292.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.293.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.293.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.294.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.294.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.295.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.295.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.296.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.296.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.297.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.297.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.298.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.298.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.299.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.299.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.300.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.300.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.301.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.301.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.302.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.302.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.303.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.303.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.304.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.304.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.305.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.305.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.306.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.306.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.307.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.307.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.308.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.308.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.309.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.309.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.310.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.310.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.311.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.311.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.312.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.312.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.313.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.313.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.314.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.314.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.315.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.315.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.316.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.316.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.317.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.317.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.318.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.318.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.319.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.319.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.320.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.320.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.321.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.321.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.322.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.322.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.323.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.323.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.324.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.324.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.325.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.325.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.326.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.326.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.327.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.327.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.328.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.328.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.329.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.329.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.330.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.330.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.331.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.331.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.332.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.332.fits,night-specific,GLOBAL FALLBACK
TEST,20110316,open,/Volumes/starstuff/Frames/NURO_2011/sorted/TEST/20110316.333.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/TEST/20110316/20110316.333.fits,night-specific,GLOBAL FALLBACK
